,id,name,distance,moving_time,elapsed_time,total_elevation_gain,type,start_date_local,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,average_speed,max_speed,average_cadence,has_heartrate,average_heartrate,max_heartrate,elev_high,elev_low,pr_count,total_photo_count,suffer_score
107,1725120797,Resaca del camino,7008.3,2204,2209,51.1,Run,2018-07-24T19:52:29Z,,3,0,0,1,0,3.18,4.1,,False,,,15.0,3.7,0,0,
108,1719253990,ETAPA 12 Arzúa - Santiago,38579.3,7914,8755,574.0,Ride,2018-07-20T08:36:19Z,,0,0,0,2,0,4.875,16.3,,False,,,401.4,243.4,0,2,
109,1719248876,ETAPA 11 (2/2) Sarriá - Arzúa ,28733.7,4955,5748,436.0,Ride,2018-07-19T12:26:34Z,,0,0,0,2,0,5.799,15.2,,False,,,556.6,319.0,0,0,
110,1719252048,ETAPA 11 (1/2) Sarriá - Arzúa ,47950.0,11430,13714,948.0,Ride,2018-07-19T07:56:03Z,,0,0,0,2,0,4.195,15.3,,False,,,711.6,366.0,0,0,
111,1719247653,ETAPA 10 (2/2) Villafranca del Bierzo - Sarriá,44090.0,6944,7609,425.0,Ride,2018-07-18T11:14:14Z,,0,0,0,2,0,6.349,16.0,,False,,,1336.4,442.8,0,0,
112,1719245717,ETAPA 10 (1/2) Villafranca del Bierzo - Sarriá,28593.8,7733,7882,895.0,Ride,2018-07-18T07:59:18Z,,0,0,0,2,0,3.698,15.7,,False,,,1303.4,506.2,0,0,
113,1719244205,ETAPA 9 (2/2) Astorga - Villafranca del Bierzo,30068.8,4992,5584,160.0,Ride,2018-07-17T12:09:28Z,,0,0,0,2,0,6.023,13.5,,False,,,608.2,458.6,0,0,
114,1719242741,ETAPA 9 (1/2) Astorga - Villafranca del Bierzo,49846.2,9780,11736,771.0,Ride,2018-07-17T08:07:07Z,,0,0,0,2,0,5.097,14.6,,False,,,1480.2,588.0,0,0,
115,1706773712,ETAPA 8 León - Astorga,50047.6,9321,10797,380.0,Ride,2018-07-16T07:47:07Z,,0,0,0,2,0,5.369,13.4,,False,,,917.8,815.4,0,0,
116,1704823250,ETAPA 7 Carrión de los condes - León,92237.0,15372,17586,531.0,Ride,2018-07-15T07:42:27Z,,0,0,0,2,0,6.0,13.4,,False,,,913.2,801.8,0,0,
117,1701637969,ETAPA 6 Burgos - Carrión de los Condes,84030.8,16419,19963,659.0,Ride,2018-07-14T07:56:03Z,,0,1,0,2,0,5.118,11.1,,False,,,934.0,771.4,0,4,
118,1699517507,ETAPA 5 Santo Domingo de la Calzada - Burgos,72602.7,16096,19042,960.0,Ride,2018-07-13T07:46:51Z,,0,3,0,2,0,4.511,13.3,,False,,,1143.6,629.4,0,1,
119,1697455821,ETAPA 4 Logroño - Santo Domingo de la Calzada,50579.5,12221,14053,816.0,Ride,2018-07-12T07:46:35Z,,0,1,0,2,0,4.139,12.6,,False,,,739.6,394.6,0,3,
120,1697456668,ETAPA 3 (2/2) Puente la Reina - Logroño,48538.9,8161,8838,452.0,Ride,2018-07-11T10:38:11Z,,0,1,0,2,0,5.948,15.2,,False,,,624.6,363.6,0,0,
121,1697456286,ETAPA 3 (1/2) Puente la Reina - Logroño,23004.7,6052,7570,404.0,Ride,2018-07-11T07:59:41Z,,0,1,0,2,0,3.801,13.8,,False,,,506.8,354.0,0,0,
122,1692999958,ETAPA 2 Zubiri-Puente la reina ,43949.0,11413,14283,693.0,Ride,2018-07-10T07:32:52Z,,0,1,0,2,0,3.851,17.8,,False,,,674.8,364.0,0,2,
123,1691067261,No he subido tanto en mi vida hulio,44376.5,16869,22899,1728.0,Ride,2018-07-09T07:18:06Z,,0,3,0,2,0,2.631,16.0,,False,,,1401.0,175.6,0,2,
124,1658254225,Ciclismo por la mañana,40465.9,6756,7118,332.5,Ride,2018-06-24T07:52:39Z,,11,2,0,2,0,5.99,13.6,,False,,,78.9,3.7,3,0,
125,1641269478,Ciclismo por la mañana,37263.9,6025,6370,322.8,Ride,2018-06-16T07:51:14Z,,14,1,0,2,0,6.185,14.6,,False,,,75.5,4.0,4,0,
126,1638058243,Ciclismo por la tarde,36701.8,6292,6563,306.6,Ride,2018-06-14T14:46:33Z,,13,2,0,1,0,5.833,11.7,,False,,,73.8,4.0,2,0,
127,1634460916,Ciclismo al anochecer,36504.9,5810,5926,295.3,Ride,2018-06-12T19:32:56Z,,17,2,0,1,0,6.283,11.7,,False,,,75.5,4.0,5,0,
128,1632346280,Post gym,8099.4,2506,2653,147.2,Run,2018-06-11T20:30:26Z,,6,1,0,1,0,3.232,6.7,,False,,,22.0,3.8,1,0,
129,1630509404,Ciclismo al anochecer,31909.6,6645,8050,309.5,Ride,2018-06-10T19:15:54Z,,2,0,0,1,0,4.802,11.6,,False,,,31.9,2.1,0,0,
130,1623750856,Ciclismo al anochecer,19609.2,3844,4843,236.2,Ride,2018-06-07T20:00:39Z,,7,0,0,1,0,5.101,10.7,,False,,,31.8,1.2,2,0,
131,1613063245,15km nocturna VALENCIA ,15462.4,4437,4456,212.0,Run,2018-06-02T22:31:20Z,,3,6,0,264,0,3.47,5.1,,False,,,33.8,-1.0,1,0,
132,1604264234,Recuperación,16156.2,3542,4033,168.3,Ride,2018-05-29T19:37:03Z,,0,0,0,1,0,4.561,10.8,,False,,,31.9,3.0,0,0,
133,1581341530,Ciclismo por la mañana,39297.6,6799,7766,349.9,Ride,2018-05-19T09:18:52Z,,17,2,0,2,0,5.78,11.1,,False,,,78.9,4.0,3,0,
134,1560245685,Ciclismo por la tarde,41288.4,6687,7286,361.5,Ride,2018-05-09T15:56:45Z,,25,0,0,2,0,6.174,10.4,,False,,,78.9,4.0,14,0,
135,1560042238,Otra vez falta media ruta 🤦🏽‍♂️,20495.1,3270,3322,169.5,Ride,2018-04-25T12:01:22Z,,15,0,0,1,0,6.268,10.5,,False,,,78.9,4.1,6,0,
136,1526749054,Entrenamiento a la hora del almuerzo,39202.2,6327,6708,329.0,Ride,2018-04-23T12:01:50Z,,33,2,0,1,0,6.196,11.3,,False,,,78.9,4.0,14,0,
137,1522982506,Recordando esto de correr ,8133.1,2322,2396,151.7,Run,2018-04-21T19:55:08Z,,7,0,0,1,0,3.503,7.8,,False,,,22.0,3.8,2,0,
138,1498130708,Falta la ida 🤦🏽‍♂️( 2 entreno) ,15632.5,2309,2317,137.5,Ride,2018-04-09T08:31:31Z,,16,1,0,1,0,6.77,11.5,,False,,,43.0,3.0,12,0,
139,1495709239,1er entrenamiento 🏋️‍♀️ ,30258.3,4829,5136,293.9,Ride,2018-04-08T07:37:41Z,,12,0,0,1,0,6.266,13.0,,False,,,33.0,-2.0,12,0,
140,1453069458,Rodilla 💣,5683.9,1616,1731,103.4,Run,2018-03-14T18:47:12Z,,2,0,0,2,0,3.517,8.8,,False,,,24.0,3.8,1,0,
141,1447394696,"Mucho viento, pero este es el ritmo",13937.8,4081,4172,244.1,Run,2018-03-11T12:26:47Z,,15,1,0,3,0,3.415,6.2,,False,,,27.5,3.8,1,0,
142,1444371970,💣💣💣,10044.8,2845,2976,180.0,Run,2018-03-09T20:03:59Z,,19,0,0,2,0,3.531,8.6,,False,,,24.0,3.0,5,0,
143,1433847290,Falta media ruta 💣,6776.0,3196,3919,661.7,Run,2018-03-03T10:46:33Z,,0,1,0,2,0,2.12,5.4,,False,,,1079.8,542.0,0,1,
144,1430144323,Volviendo a las andadas ,10382.8,3052,3137,189.8,Run,2018-02-28T17:15:36Z,,6,0,0,1,0,3.402,5.7,,False,,,24.0,3.8,0,0,
145,1404373547,Estoy jodido 🤦🏽‍♂️🤷🏽‍♂️,8972.5,2645,2669,157.6,Run,2018-02-12T18:23:12Z,,12,0,0,3,0,3.392,4.8,,False,,,24.0,3.8,6,0,
146,1392037161,Carrera de noche,13959.9,3983,4036,255.1,Run,2018-02-04T20:20:20Z,,30,0,0,1,0,3.505,6.6,,False,,,27.7,3.0,9,0,
147,1390000294,Carrera de noche,12230.9,3403,3413,200.0,Run,2018-02-03T20:23:33Z,,37,0,0,1,0,3.594,10.1,,False,,,26.9,3.0,27,0,
148,1383128344,Batiendo records ,16128.5,4962,4973,260.8,Run,2018-01-30T16:43:37Z,,21,0,0,1,0,3.25,5.8,,False,,,28.9,3.0,0,0,
149,1375787586,Carrera de mañana,10282.7,3111,3218,176.0,Run,2018-01-26T09:29:01Z,,15,0,0,1,0,3.305,8.0,,False,,,24.0,3.8,0,0,
150,1372148104,Carrera de noche,12448.9,3552,3573,214.0,Run,2018-01-23T20:52:51Z,,35,0,0,1,0,3.505,6.7,,False,,,27.1,3.0,17,0,
151,1361987036,Afinando ,12033.4,3426,3440,147.5,Run,2018-01-17T19:17:36Z,,17,0,0,1,0,3.512,8.4,,False,,,25.1,3.8,14,0,
152,1251444203,Carrera de mañana,6647.1,2012,2024,72.4,Run,2017-10-29T08:24:23Z,,6,0,0,1,0,3.304,5.2,,False,,,24.4,0.2,3,0,
153,968750193,Pedalada de mañana,15298.4,3015,3186,66.5,Ride,2017-05-03T09:44:30Z,,0,0,0,1,0,5.074,11.9,,False,,,30.0,3.4,0,0,
154,814702011,Carrera de tarde,5536.5,1747,2432,165.8,Run,2016-12-29T13:24:03Z,,5,0,0,1,0,3.169,11.9,,False,,,537.0,415.9,2,0,
155,689339708,Ayunas,5652.3,1769,1769,0.0,Run,2016-08-26T09:00:31Z,,3,0,0,1,0,3.195,4.3,,False,,,14.1,3.8,0,0,
156,679316688,Entrenamiento 3 ( velocidad ),5053.6,1409,1414,10.2,Run,2016-08-17T16:15:37Z,,6,0,0,1,0,3.587,5.0,,False,,,220.5,210.0,2,0,
157,677222089,Entreno 2,13398.7,4415,4429,64.6,Run,2016-08-15T19:28:31Z,,7,0,0,1,0,3.035,11.0,,False,,,239.9,209.5,2,0,
158,671305093,Entreno 1,10093.8,3268,3304,55.8,Run,2016-08-10T17:01:59Z,,0,0,0,1,0,3.089,13.0,,False,,,241.1,209.4,0,0,
